stroke_index,,num_stroke,pinyin,pinyin_tone,pinyin_tone_stroke
24335,式,6,shi,shi4,shi406
36800,迀,6,gan,gan1,gan106
36802,迂,6,yu,yu1,yu106
24181,幵,6,jian,jian1,jian106
21009,刑,6,xing,xing2,xing206
37026,邢,6,xing,xing2,xing206
37022,邞,6,fu,fu1,fu106
21011,刓,6,wan,wan2,wan206
25102,戎,6,rong,rong2,rong206
37031,邧,6,yuan,yuan2,yuan206
24520,忈,6,ren,ren2,ren206
21160,动,6,dong,dong4,dong406
36803,迃,6,yu,yu1,yu106
22313,圩,6,wei,wei2,wei206
25180,扜,6,yu,yu1,yu106
25182,扞,6,han,han4,han406
22316,圬,6,wu,wu1,wu106
25181,扝,6,ku,ku1,ku106
22317,圭,6,gui,gui1,gui106
25175,扗,6,zai,zai4,zai406
25179,扛,6,kang,kang2,kang206
22327,圷,6,zzzzzz,zzzzzz5,zzzzzz599
23546,寺,6,si,si4,si406
25177,扙,6,zhang,zhang4,zhang406
25188,扤,6,wu,wu4,wu406
22325,圵,6,dang,dang4,dang406
21323,卋,6,shi,shi4,shi406
21513,吉,6,ji,ji2,ji206
25187,扣,6,kou,kou4,kou406
22328,圸,6,zzzzzz,zzzzzz5,zzzzzz599
22322,圲,6,qian,qian1,qian106
25190,扦,6,qian,qian1,qian106
22314,圪,6,ge,ge1,ge106
22315,圫,6,yu,yu4,yu406
25176,托,6,tuo,tuo1,tuo106
25186,扢,6,gu,gu3,gu306
25189,扥,6,tuo,tuo1,tuo106
32771,考,6,kao,kao3,kao306
22323,圳,6,zhen,zhen4,zhen406
32769,老,6,lao,lao3,lao306
22324,圴,6,zhuo,zhuo2,zhuo206
22334,圾,6,ji,ji1,ji106
24041,巩,6,gong,gong3,gong306
25178,扚,6,diao,diao1,diao106
25191,执,6,zhi,zhi2,zhi206
25201,扱,6,xi,xi1,xi106
22329,圹,6,kuang,kuang4,kuang406
25193,扩,6,kuo,kuo4,kuo406
25194,扪,6,men,men2,men206
36209,赱,6,zou,zou3,zou306
25195,扫,6,sao,sao3,sao306
25183,扟,6,shen,shen1,shen106
22318,圮,6,pi,pi3,pi306
22319,圯,6,yi,yi2,yi206
22320,地,6,di,di4,di406
25185,扡,6,chi,chi3,chi306
22330,场,6,chang,chang3,chang306
25196,扬,6,yang,yang2,yang206
25192,扨,6,cha,cha1,cha106
25184,扠,6,cha,cha1,cha106
32819,耳,6,er,er3,er306
33417,芉,6,gan,gan4,gan406
33419,芋,6,yu,yu4,yu406
33420,芌,6,yu,yu4,yu406
33423,芏,6,du,du4,du406
33424,芐,6,xia,xia4,xia406
20849,共,6,gong,gong4,gong406
33430,芖,6,zhi,zhi4,zhi406
33413,芅,6,yi,yi4,yi406
33415,芇,6,mian,mian2,mian206
33418,芊,6,qian,qian1,qian106
33411,芃,6,peng,peng2,peng206
33412,芄,6,wan,wan2,wan206
33421,芍,6,shao,shao2,shao206
33429,芕,6,sui,sui1,sui106
33448,芨,6,ji,ji1,ji106
33426,芒,6,mang,mang2,mang206
20122,亚,6,ya,ya4,ya406
33437,芝,6,zhi,zhi1,zhi106
33422,芎,6,xiong,xiong1,xiong106
33425,芑,6,qi,qi3,qi306
33427,芓,6,zi,zi3,zi306
33414,芆,6,chai,chai1,chai106
33431,芗,6,xiang,xiang1,xiang106
26430,朾,6,ting,ting2,ting206
26429,朽,6,xiu,xiu3,xiu306
26420,朴,6,po,po4,po406
26418,朲,6,ren,ren2,ren206
26419,朳,6,ba,ba1,ba106
26433,杁,6,zzzzzz,zzzzzz5,zzzzzz599
26425,朹,6,qiu,qiu2,qiu206
26426,机,6,ji,ji1,ji106
26428,朼,6,bi,bi3,bi306
26427,朻,6,jiu,jiu1,jiu106
26423,朷,6,dao,dao1,dao106
26424,朸,6,li,li4,li406
26435,权,6,quan,quan2,quan206
36807,过,6,guo,guo4,guo406
20120,亘,6,gen,gen4,gen406
33251,臣,6,chen,chen2,chen206
21519,吏,6,li,li4,li406
20877,再,6,zai,zai4,zai406
35198,襾,6,ya,ya4,ya406
35200,覀,6,xi,xi1,xi106
26431,朿,6,ci,ci4,ci406
20001,両,6,liang,liang3,liang306
21327,协,6,xie,xie2,xie206
35199,西,6,xi,xi1,xi106
20121,亙,6,gen,gen4,gen406
25904,攰,8,gui,gui4,gui408
21387,压,6,ya,ya1,ya106
21388,厌,6,yan,yan4,yan406
21389,厍,6,she,she4,she406
21386,厊,6,ya,ya3,ya306
25100,戌,6,xu,xu1,xu106
22312,在,6,zai,zai4,zai406
26377,有,6,you,you3,you306
30334,百,6,bai,bai3,bai306
20077,乭,6,shi,shi2,shi206
23384,存,6,cun,cun2,cun206
32780,而,6,er,er2,er206
39029,页,6,ye,ye4,ye406
21280,匠,6,jiang,jiang4,jiang406
22840,夸,6,kua,kua1,kua106
22326,圶,6,qia,qia4,qia406
22842,夺,6,duo,duo2,duo206
22838,夶,6,bi,bi3,bi306
22837,夵,6,yan,yan3,yan306
22843,夻,6,zzzzzz,zzzzzz5,zzzzzz599
22844,夼,6,kuang,kuang3,kuang306
28784,灰,6,hui,hui1,hui106
36798,达,6,da,da2,da206
25101,戍,6,shu,shu4,shu406
21282,匢,6,hu,hu1,hu106
23589,尥,6,liao,liao4,liao406
21015,列,6,lie,lie4,lie406
27515,死,6,si,si3,si306
25104,成,6,cheng,cheng2,cheng206
21279,匟,6,kang,kang4,kang406
22841,夹,6,jia,jia1,jia106
22839,夷,6,yi,yi2,yi206
36712,轨,6,gui,gui3,gui306
37034,邪,6,xie,xie2,xie206
37032,邨,6,cun,cun1,cun106
25911,攷,6,kao,kao3,kao306
23591,尧,6,yao,yao2,yao206
21010,划,6,hua,hua4,hua406
36808,迈,6,mai,mai4,mai406
27605,毕,6,bi,bi4,bi406
33267,至,6,zhi,zhi4,zhi406
29927,瓧,6,zzzzzz,zzzzzz5,zzzzzz599
37047,邷,6,wa,wa3,wa306
23575,尗,6,shu,shu1,shu106
20000,丠,6,qiu,qiu1,qiu106
27492,此,6,ci,ci3,ci306
20073,乩,6,ji,ji1,ji106
36126,贞,6,zhen,zhen1,zhen106
34381,虍,6,hu,hu1,hu106
24072,师,6,shi,shi1,shi106
23576,尘,6,chen,chen2,chen206
23574,尖,6,jian,jian1,jian106
21155,劣,6,lie,lie4,lie406
20809,光,6,guang,guang1,guang106
24403,当,6,dang,dang1,dang106
21505,吁,6,yu,yu4,yu406
26089,早,6,zao,zao3,zao306
26090,旪,6,xie,xie2,xie206
21503,叿,6,hong,hong1,hong106
21520,吐,6,tu,tu3,tu306
21515,吋,6,cun,cun4,cun406
21523,吓,6,he,he4,he406
26095,旯,6,la,la2,la206
26091,旫,6,tiao,tiao1,tiao106
26355,曳,6,ye,ye4,ye406
34411,虫,6,chong,chong2,chong206
26354,曲,6,qu,qu3,qu306
22242,团,6,tuan,tuan2,tuan206
22243,団,6,tuan,tuan2,tuan206
21509,吅,6,xuan,xuan1,xuan106
21516,同,6,tong,tong2,tong206
21525,吕,6,lv,lv3,lv306
21514,吊,6,diao,diao4,diao406
21504,吀,6,mie,mie1,mie106
21507,吃,6,chi,chi1,chi106
21522,吒,6,zha,zha4,zha406
22240,因,6,yin,yin1,yin106
21560,吸,7,xi,xi1,xi107
21526,吖,6,a,a1,a106
21511,吇,6,zi,zi3,zi306
21524,吔,6,ye,ye3,ye306
21527,吗,6,ma,ma5,ma506
21510,吆,6,yao,yao1,yao106
23677,屽,6,han,han4,han406
23672,屸,6,long,long2,long206
23676,屼,6,wu,wu4,wu406
23679,屿,6,yu,yu3,yu306
23678,屾,6,shen,shen1,shen106
23680,岀,6,chu,chu1,chu106
23673,屹,6,yi,yi4,yi406
23681,岁,6,sui,sui4,sui406
23691,岋,6,e,e4,e406
23692,岌,6,ji,ji2,ji206
24070,帆,6,fan,fan1,fan106
36799,辿,6,chan,chan1,chan106
22238,回,6,hui,hui2,hui206
23674,屺,6,qi,qi3,qi306
23682,岂,6,qi,qi3,qi306
23675,屻,6,ren,ren4,ren406
23683,岃,6,zzzzzz,zzzzzz5,zzzzzz599
21017,则,6,ze,ze2,ze206
21018,刚,6,gang,gang1,gang106
27708,氼,6,ni,ni4,ni406
32593,网,6,wang,wang3,wang306
32905,肉,6,rou,rou4,rou406
20988,凼,6,dang,dang4,dang406
22237,囝,6,jian,jian3,jian306
22241,囡,6,nan,nan1,nan106
38022,钆,6,ga,ga2,ga206
38023,钇,6,yi,yi3,yi306
24180,年,6,nian,nian2,nian206
26417,朱,6,zhu,zhu1,zhu106
32566,缶,6,fou,fou3,fou306
21159,劧,6,zhi,zhi3,zhi306
21007,刏,6,ji,ji1,ji106
27672,氘,6,dao,dao1,dao106
27671,気,6,qi,qi4,qi406
27670,氖,6,nai,nai3,nai306
20808,先,6,xian,xian1,xian106
29277,牝,6,pin,pin4,pin406
29278,牞,6,jiu,jiu1,jiu106
20002,丢,6,diu,diu1,diu106
24311,廷,6,ting,ting2,ting206
33292,舌,6,she,she2,she206
31481,竹,6,zhu,zhu2,zhu206
36801,迁,6,qian,qian1,qian106
22321,圱,6,qian,qian1,qian106
20052,乔,6,qiao,qiao2,qiao206
36804,迄,6,qi,qi4,qi406
27598,毎,6,mei,mei3,mei306
20217,仹,6,feng,feng1,feng106
20220,仼,6,wang,wang2,wang206
20245,伕,6,fu,fu1,fu106
20255,伟,6,wei,wei3,wei306
20253,伝,6,yun,yun2,yun206
20256,传,6,chuan,chuan2,chuan206
20050,乒,6,ping,ping1,ping106
20051,乓,6,pang,pang1,pang106
20241,休,6,xiu,xiu1,xiu106
20237,伍,6,wu,wu3,wu306
20226,伂,6,pei,pei4,pei406
20238,伎,6,ji,ji4,ji406
20243,伓,6,bei,bei1,bei106
20239,伏,6,fu,fu2,fu206
20251,伛,6,yu,yu3,yu306
20246,伖,6,tang,tang3,tang306
20248,优,6,you,you1,you106
20236,伌,6,ai,ai4,ai406
33276,臼,6,jiu,jiu4,jiu406
20257,伡,6,che,che1,che106
20322,佢,6,ju,ju4,ju406
20258,伢,6,ya,ya2,ya206
20229,伅,6,dun,dun4,dun406
20240,伐,6,fa,fa2,fa206
20211,仳,6,pi,pi3,pi306
20222,仾,6,di,di1,di106
20324,佤,6,wa,wa3,wa306
24310,延,6,yan,yan2,yan206
20207,仯,6,chao,chao4,chao406
20210,仲,6,zhong,zhong4,zhong406
20259,伣,6,xian,xian4,xian406
20213,仵,6,wu,wu3,wu306
20214,件,6,jian,jian4,jian406
20219,任,6,ren,ren4,ren406
20216,仸,6,yao,yao3,yao306
20260,伤,6,shang,shang1,shang106
20261,伥,6,chang,chang1,chang106
20242,伒,6,jin,jin4,jin406
20049,乑,6,zhong,zhong4,zhong406
20206,仮,5,jia,jia3,jia305
20215,价,6,jia,jia4,jia406
20262,伦,6,lun,lun2,lun206
20209,仱,6,qian,qian2,qian206
20221,份,6,fen,fen4,fen406
20224,伀,6,zhong,zhong1,zhong106
20263,伧,6,cang,cang1,cang106
20212,仴,6,wan,wan4,wan406
20252,伜,6,cui,cui4,cui406
21326,华,6,hua,hua2,hua206
20230,伆,6,wen,wen4,wen406
20264,伨,6,xun,xun4,xun406
20208,仰,6,yang,yang3,yang306
20231,伇,6,yi,yi4,yi406
20265,伩,6,xin,xin4,xin406
20233,伉,6,kang,kang4,kang406
20223,仿,6,fang,fang3,fang306
20249,伙,6,huo,huo3,huo306
20266,伪,6,wei,wei3,wei306
20267,伫,6,zhu,zhu4,zhu406
20244,伔,6,chen,chen2,chen206
20232,伈,6,xin,xin3,xin306
33258,自,6,zi,zi4,zi406
20234,伊,6,yi,yi1,yi106
30335,癿,6,qie,qie2,qie206
30006,甶,6,fu,fu2,fu206
20268,伬,6,chi,chi3,chi306
20228,伄,6,diao,diao4,diao406
34880,血,6,xue,xue4,xue406
21521,向,6,xiang,xiang4,xiang406
22239,囟,6,xin,xin4,xin406
20284,似,7,si,si4,si407
20227,伃,6,yu,yu2,yu206
21518,后,6,hou,hou4,hou406
37028,邤,6,zzzzzz,zzzzzz5,zzzzzz599
21156,劤,6,jing,jing4,jing406
34892,行,6,xing,xing2,xing206
24436,彴,6,zhuo,zhuo2,zhuo206
24438,彶,6,ji,ji2,ji206
24437,彵,6,tuo,tuo3,tuo306
29994,甪,6,lu,lu4,lu406
33311,舟,6,zhou,zhou1,zhou106
20840,全,6,quan,quan2,quan206
20250,会,6,hui,hui4,hui406
26432,杀,6,sha,sha1,sha106
21512,合,6,he,he2,he206
20806,兆,6,zhao,zhao4,zhao406
20225,企,6,qi,qi3,qi306
27709,氽,6,tun,tun3,tun306
27718,汆,6,cuan,cuan1,cuan106
20079,乯,6,zzzzzz,zzzzzz5,zzzzzz599
20247,众,6,zhong,zhong4,zhong406
29239,爷,6,ye,ye2,ye206
20254,伞,6,san,san3,san306
20807,兇,6,xiong,xiong1,xiong106
37024,邠,6,bin,bin1,bin106
20810,兊,6,dui,dui4,dui406
21019,创,6,chuang,chuang4,chuang406
21014,刖,6,yue,yue4,yue406
32908,肌,6,ji,ji1,ji106
32909,肍,6,qiu,qiu2,qiu206
32907,肋,6,lei,lei4,lei406
20968,凨,6,feng,feng1,feng106
20969,凩,6,zzzzzz,zzzzzz5,zzzzzz599
26421,朵,6,duo,duo3,duo306
26434,杂,6,za,za2,za206
22809,夙,6,su,su4,su406
21361,危,6,wei,wei1,wei106
27666,氒,6,jue,jue2,jue206
20970,凪,6,zzzzzz,zzzzzz5,zzzzzz599
26088,旨,6,zhi,zhi3,zhi306
26092,旬,6,xun,xun2,xun206
26093,旭,6,xu,xu4,xu406
26094,旮,6,ga,ga1,ga106
36127,负,6,fu,fu4,fu406
29364,犴,6,an,an4,an406
29362,犲,6,chai,chai2,chai206
29365,犵,6,jie,jie2,jie206
21006,刎,6,wen,wen3,wen306
29361,犱,6,bo,bo2,bo206
29363,犳,6,chuo,chuo2,chuo206
29367,犷,6,guang,guang3,guang306
21256,匈,6,xiong,xiong1,xiong106
20078,乮,6,zzzzzz,zzzzzz5,zzzzzz599
29368,犸,6,ma,ma3,ma306
21008,刐,6,dan,dan3,dan306
22789,夅,6,xiang,xiang2,xiang206
33307,舛,6,chuan,chuan3,chuan306
21508,各,6,ge,ge4,ge406
21517,名,6,ming,ming2,ming206
28787,灳,6,zzzzzz,zzzzzz5,zzzzzz599
22810,多,6,duo,duo1,duo106
22911,奿,6,fan,fan4,fan406
20971,凫,6,fu,fu2,fu206
20105,争,6,zheng,zheng1,zheng106
37036,邬,6,wu,wu1,wu106
33394,色,6,se,se4,se406
39270,饦,6,tuo,tuo1,tuo106
39271,饧,6,xing,xing2,xing206
20916,冴,6,hu,hu4,hu406
20913,冱,6,hu,hu4,hu406
22766,壮,6,zhuang,zhuang4,zhuang406
20914,冲,6,chong,chong1,chong106
22918,妆,6,zhuang,zhuang1,zhuang106
20912,冰,6,bing,bing1,bing106
24196,庄,6,zhuang,zhuang1,zhuang106
24198,庆,6,qing,qing4,qing406
20134,亦,6,yi,yi4,yi406
24197,庅,6,mo,mo5,mo506
21016,刘,6,liu,liu2,liu206
40784,齐,6,qi,qi2,qi206
20132,交,6,jiao,jiao1,jiao106
27425,次,6,ci,ci4,ci406
34915,衣,6,yi,yi1,yi106
37023,邟,6,kang,kang4,kang406
21157,劥,6,keng,keng1,keng106
20135,产,6,chan,chan3,chan306
20915,决,6,jue,jue2,jue206
21506,吂,6,mang,mang2,mang206
24031,巟,6,huang,huang1,huang106
20133,亥,6,hai,hai4,hai406
37025,邡,6,fang,fang1,fang106
20805,充,6,chong,chong1,chong106
22916,妄,6,wang,wang4,wang406
38379,闫,6,yan,yan2,yan206
38380,闬,6,han,han4,han406
38381,闭,6,bi,bi4,bi406
38382,问,6,wen,wen4,wen406
38383,闯,6,chuang,chuang3,chuang306
32650,羊,6,yang,yang2,yang206
24182,并,6,bing,bing4,bing406
20851,关,6,guan,guan1,guan106
31859,米,6,mi,mi3,mi306
23664,屰,6,ni,ni4,ni406
28783,灯,6,deng,deng1,deng106
28786,灲,6,xiao,xiao1,xiao106
28782,灮,6,guang,guang1,guang106
37033,邩,6,huo,huo3,huo306
28785,灱,6,xiao,xiao1,xiao106
24030,州,6,zhou,zhou1,zhou106
24346,弚,6,tui,tui2,tui206
27735,汗,6,han,han4,han406
27737,汙,6,wu,wu1,wu106
27738,汚,6,wu,wu1,wu106
27745,污,6,wu,wu1,wu106
27743,江,6,jiang,jiang1,jiang106
27746,汢,6,zzzzzz,zzzzzz5,zzzzzz599
27727,汏,6,dai,dai4,dai406
27733,汕,6,shan,shan4,shan406
27736,汘,6,qian,qian1,qian106
27729,汑,6,tuo,tuo1,tuo106
27732,汔,6,qi,qi4,qi406
27724,汌,6,chuan,chuan4,chuan406
27723,汋,6,zhuo,zhuo2,zhuo206
27725,汍,6,wan,wan2,wan206
27726,汎,6,fan,fan4,fan406
27728,汐,6,xi,xi1,xi106
27747,汣,6,zzzzzz,zzzzzz5,zzzzzz599
27762,汲,6,ji,ji2,ji206
27767,汷,6,zhong,zhong1,zhong106
27730,汒,6,mang,mang3,mang306
27739,汛,6,xun,xun4,xun406
27740,汜,6,si,si4,si406
27731,汓,6,qiu,qiu2,qiu206
27744,池,6,chi,chi2,chi206
27741,汝,6,ru,ru3,ru306
27748,汤,6,tang,tang1,tang106
27722,汊,6,cha,cha4,cha406
24531,忓,6,gan,gan1,gan106
24534,忖,6,cun,cun3,cun306
24533,忕,6,dai,dai4,dai406
24527,忏,6,chan,chan4,chan406
24532,忔,6,qi,qi4,qi406
24539,忛,6,fan,fan2,fan206
24547,忣,6,ji,ji2,ji206
24537,忙,6,mang,mang2,mang206
24523,忋,6,gai,gai3,gai306
24538,忚,6,xi,xi1,xi106
20852,兴,6,xing,xing1,xing106
23431,宇,6,yu,yu3,yu306
23432,守,6,shou,shou3,shou306
23429,宅,6,zhai,zhai2,zhai206
31349,穵,6,wa,wa1,wa106
23430,宆,6,qiong,qiong2,qiong206
23383,字,6,zi,zi4,zi406
23433,安,6,an,an1,an106
35762,讲,6,jiang,jiang3,jiang306
35763,讳,6,hui,hui4,hui406
35764,讴,6,ou,ou1,ou106
20891,军,6,jun,1-Jun,jun106
35765,讵,6,ju,ju4,ju406
35766,讶,6,ya,ya4,ya406
31041,祁,6,qi,qi2,qi206
31037,礽,6,reng,reng2,reng206
32910,肎,6,ken,ken3,ken306
35767,讷,6,ne,ne4,ne406
35768,许,6,xu,xu3,xu306
35769,讹,6,e,e2,e206
35770,论,6,lun,lun4,lun406
35771,讻,6,xiong,xiong1,xiong106
35772,讼,6,song,song4,song406
20892,农,6,nong,nong2,nong206
35773,讽,6,feng,feng3,feng306
37029,邥,6,shen,shen3,shen306
35774,设,6,she,she4,she406
35775,访,6,fang,fang3,fang306
35776,诀,6,jue,jue2,jue206
32895,聿,6,yu,yu4,yu406
23547,寻,6,xun,xun2,xun206
24071,帇,6,nie,nie4,nie406
37027,那,6,nei,nei4,nei406
22811,夛,6,duo,duo1,duo106
33390,艮,6,gen,gen4,gen406
21438,厾,6,du,du1,du106
36805,迅,6,xun,xun4,xun406
21012,刔,6,jue,jue2,jue206
23613,尽,6,jin,jin3,jin306
36809,迉,6,qi,qi2,qi206
24345,弙,6,wu,wu1,wu106
23548,导,6,dao,dao3,dao306
24322,异,6,yi,yi4,yi406
24348,弜,6,qiang,qiang2,qiang206
24347,弛,6,chi,chi2,chi206
22912,妀,6,ji,ji3,ji306
38449,阱,6,jing,jing3,jing306
38446,阮,6,ruan,ruan3,ruan306
23385,孙,6,sun,sun1,sun106
38443,阫,6,pei,pei2,pei206
38440,阨,6,e,e4,e406
38453,阵,6,zhen,zhen4,zhen406
23382,孖,6,zi,zi1,zi106
38448,阰,6,pi,pi2,pi206
38447,阯,6,zhi,zhi3,zhi306
38451,阳,6,yang,yang2,yang206
38437,阥,6,yin,yin1,yin106
38441,阩,6,sheng,sheng1,sheng106
25910,收,6,shou,shou1,shou106
38442,阪,6,ban,ban3,ban306
38454,阶,6,jie,jie1,jie106
38452,阴,6,yin,yin1,yin106
33400,艸,6,cao,cao3,cao306
38444,阬,6,keng,keng1,keng106
38450,防,6,fang,fang2,fang206
38438,阦,6,yang,yang2,yang206
38439,阧,6,dou,dou3,dou306
20074,乪,6,nang,nang1,nang106
19998,丞,6,cheng,cheng2,cheng206
38445,阭,6,yun,yun3,yun306
36806,迆,6,yi,yi3,yi306
22904,奸,6,jian,jian1,jian106
22917,妅,6,hong,hong2,hong206
26422,朶,6,duo,duo3,duo306
22914,如,6,ru,ru2,ru206
22910,奾,6,xian,xian1,xian106
22903,奷,6,qian,qian1,qian106
22908,奼,6,cha,cha4,cha406
22906,奺,6,jiu,jiu3,jiu306
22913,妁,6,shuo,shuo4,shuo406
22919,妇,6,fu,fu4,fu406
22915,妃,6,fei,fei1,fei106
22909,好,6,hao,hao3,hao306
22905,她,6,ta,ta1,ta106
22907,奻,6,nan,nan2,nan206
22920,妈,6,ma,ma1,ma106
20075,乫,6,jia,jia1,jia106
21013,刕,6,li,li2,li206
21158,劦,6,xie,xie2,xie206
25103,戏,6,xi,xi4,xi406
32701,羽,6,yu,yu3,yu306
20072,乨,6,shi,shi3,shi306
36128,贠,6,yuan,yuan2,yuan206
35266,观,6,guan,guan1,guan106
29279,牟,6,mou,mou2,mou206
27426,欢,6,huan,huan1,huan106
20080,买,6,mai,mai3,mai306
21437,厽,6,lei,lei3,lei306
21458,叒,6,ruo,ruo4,ruo406
32417,纡,6,yu,yu1,yu106
32418,红,6,hong,hong2,hong206
32419,纣,6,zhou,zhou4,zhou406
39534,驮,6,tuo,tuo2,tuo206
32420,纤,6,xian,xian1,xian106
32421,纥,6,he,he2,he206
39535,驯,6,xun,xun4,xun406
32422,约,6,yue,yue1,yue106
32423,级,6,ji,ji2,ji206
32424,纨,6,wan,wan2,wan206
32425,纩,6,kuang,kuang4,kuang406
32426,纪,6,ji,ji4,ji406
39536,驰,6,chi,chi2,chi206
32427,纫,6,ren,ren4,ren406
31992,糸,6,mi,mi4,mi406
31993,糹,6,mi,mi4,mi406
24033,巡,6,xun,xun2,xun206
21284,匤,7,qu,qu1,qu107
23551,寿,7,shou,shou4,shou407
29589,玕,7,gan,gan1,gan107
29591,玗,7,yu,yu2,yu207
29586,玒,7,hong,hong2,hong207
24324,弄,7,nong,nong4,nong407
29593,玙,7,yu,yu2,yu207
29588,玔,7,chuan,chuan4,chuan407
29587,玓,7,di,di4,di407
29590,玖,7,jiu,jiu3,jiu307
40614,麦,7,mai,mai4,mai407
36811,迋,7,wang,wang4,wang407
29592,玘,7,qi,qi3,qi307
29594,玚,7,yang,yang2,yang207
29595,玛,7,ma,ma3,ma307
25916,攼,7,gan,gan1,gan107
22355,坓,7,xing,xing2,xing207
24418,形,7,xing,xing2,xing207
36827,进,7,jin,jin4,jin407
25106,戒,7,jie,jie4,jie407
21534,吞,7,tun,tun1,tun107
36823,迗,7,e,e2,e207
22358,坖,7,ji,ji4,ji407
36828,远,7,yuan,yuan3,yuan307
36829,违,7,wei,wei2,wei207
38887,韧,7,ren,ren4,ren407
21036,刬,7,chan,chan3,chan307
36816,运,7,yun,yun4,yun407
25218,抂,7,kuang,kuang2,kuang207
25206,扶,7,fu,fu2,fu207
22339,坃,7,xun,xun1,xun107
25231,抏,7,wan,wan2,wan207
25242,抚,7,fu,fu3,fu307
22363,坛,7,tan,tan2,tan207
25230,抎,7,yun,yun3,yun307
25247,抟,7,tuan,tuan2,tuan207
38264,镸,8,chang,chang2,chang208
25216,技,7,ji,ji4,ji407
22351,坏,7,huai,huai4,huai407
25236,抔,7,pou,pou2,pou207
25248,抠,7,kou,kou1,kou107
22364,坜,7,li,li4,li407
25200,扰,7,rao,rao3,rao307
25244,抜,7,ba,ba2,ba207
25212,扼,7,e,e4,e407
25298,拒,7,ju,ju4,ju407
22345,坉,7,dun,dun4,dun407
25213,扽,7,dun,dun4,dun407
25214,找,7,zhao,zhao3,zhao307
25209,批,7,pi,pi1,pi107
22360,坘,7,di,di3,di307
29928,瓨,7,jiang,jiang1,jiang107
22336,址,7,zhi,zhi3,zhi307
25199,扯,7,che,che3,che307
36208,走,7,zou,zou3,zou307
25220,抄,7,chao,chao1,chao107
25223,抇,7,hu,hu2,hu207
22365,坝,7,ba,ba4,ba407
25232,抐,7,na,na4,na407
27742,汞,7,gong,gong3,gong307
36129,贡,7,gong,gong4,gong407
25241,抙,7,pou,pou2,pou207
25229,抍,7,zheng,zheng3,zheng307
22342,坆,7,fen,fen2,fen207
25207,扷,7,ao,ao4,ao407
25915,攻,7,gong,gong1,gong107
25208,扸,7,xi,xi1,xi107
36196,赤,7,chi,chi4,chi407
22331,圻,7,qi,qi2,qi207
25240,折,7,zhe,zhe2,zhe207
25235,抓,7,zhua,zhua1,zhua107
22338,坂,7,ban,ban3,ban307
25203,扳,7,ban,ban1,ban107
22335,圿,7,jia,jia2,jia207
25204,扴,7,jia,jia2,jia207
25249,抡,7,lun,lun2,lun207
25205,扵,7,yu,yu2,yu207
22341,坅,7,qin,qin3,qin307
25202,扲,7,qian,qian2,qian207
22347,坋,7,fen,fen4,fen407
25198,扮,7,ban,ban4,ban407
25272,抸,7,za,za1,za107
25250,抢,7,qiang,qiang3,qiang307
25224,抈,7,yue,yue4,yue407
22337,坁,7,zhi,zhi3,zhi307
25210,扺,7,zhi,zhi3,zhi307
23389,孝,7,xiao,xiao4,xiao407
22333,圽,7,mo,mo4,mo407
22350,坎,7,kan,kan3,kan307
25211,扻,7,zi,zi4,zi407
22343,均,7,jun,1-Jun,jun107
22349,坍,7,tan,tan1,tan107
25251,抣,7,zzzzzz,zzzzzz5,zzzzzz599
22366,坞,7,wu,wu4,wu407
25233,抑,7,yi,yi4,yi407
25243,抛,7,pao,pao1,pao107
22340,坄,7,tou,tou2,tou207
25221,抅,7,ju,ju1,ju107
25237,投,7,tou,tou2,tou207
25219,抃,7,bian,bian4,bian407
22367,坟,7,fen,fen2,fen207
25222,抆,7,wen,wen4,wen407
22353,坑,7,keng,keng1,keng107
25239,抗,7,kang,kang4,kang407
22346,坊,7,fang,fang1,fang107
28795,灻,7,chi,chi4,chi407
25238,抖,7,dou,dou3,dou307
25252,护,7,hu,hu4,hu407
22344,坈,7,keng,keng1,keng107
22769,壱,7,yi,yi1,yi107
22770,売,7,mai,mai4,mai407
22771,壳,7,qiao,qiao4,qiao407
25228,抌,7,zhen,zhen3,zhen307
24535,志,7,zhi,zhi4,zhi407
25227,抋,7,qin,qin4,qin407
22359,块,7,kuai,kuai4,kuai407
25225,抉,7,jue,jue2,jue207
25246,択,7,ze,ze2,ze207
25197,扭,7,niu,niu3,niu307
22768,声,7,sheng,sheng1,sheng107
25226,把,7,ba,ba3,ba307
25253,报,7,bao,bao4,bao407
21030,刦,7,jie,jie2,jie207
25311,拟,7,ni,ni3,ni307
25217,抁,7,yan,yan3,yan307
21364,却,7,que,que4,que407
25234,抒,7,shu,shu1,shu107
21031,刧,7,jie,jie2,jie207
21163,劫,7,jie,jie2,jie207
27600,毐,7,ai,ai3,ai307
25245,抝,7,ao,ao3,ao307
32820,耴,7,zhe,zhe2,zhe207
33598,茾,7,zzzzzz,zzzzzz5,zzzzzz599
33433,芙,7,fu,fu2,fu207
33436,芜,7,wu,wu2,wu207
33451,芫,7,yan,yan2,yan207
33479,苇,7,wei,wei3,wei307
37039,邯,7,han,han2,han207
33464,芸,7,yun,yun2,yun207
33470,芾,7,fei,fei4,fei407
33456,芰,7,ji,ji4,ji407
33443,芣,7,fou,fou2,fou207
33480,苈,7,li,li4,li407
33475,苃,7,you,you3,you307
33481,苉,7,pi,pi3,pi307
33482,苊,7,e,e4,e407
33507,苣,7,ju,ju4,ju407
33469,芽,7,ya,ya2,ya207
33434,芚,7,tun,tun2,tun207
33432,芘,7,bi,bi4,bi407
